title,text_id,char_id,char_name,type,Gender
1873_Gouraud-Julie_Petite-et-grande.book --- mme esther,1873_Gouraud-Julie_Petite-et-grande,3,mme esther,,
1873_Gouraud-Julie_Petite-et-grande.book --- christian,1873_Gouraud-Julie_Petite-et-grande,4,christian,,
1881_Fleuriot-Zenaide_Alberte.book --- alberte,1881_Fleuriot-Zenaide_Alberte,0,alberte,,
1881_Fleuriot-Zenaide_Alberte.book --- david,1881_Fleuriot-Zenaide_Alberte,1,david,,
1881_Fleuriot-Zenaide_Alberte.book --- luna,1881_Fleuriot-Zenaide_Alberte,2,luna,,
1881_Fleuriot-Zenaide_Alberte.book --- madame de valroux,1881_Fleuriot-Zenaide_Alberte,3,madame de valroux,,
1881_Fleuriot-Zenaide_Alberte.book --- madeleine,1881_Fleuriot-Zenaide_Alberte,4,madeleine,,
1895_Mael-Pierre_Les-Derniers-Hommes-rouges.book --- wagha - na,1895_Mael-Pierre_Les-Derniers-Hommes-rouges,0,wagha - na,,
1895_Mael-Pierre_Les-Derniers-Hommes-rouges.book --- madeleine,1895_Mael-Pierre_Les-Derniers-Hommes-rouges,1,madeleine,,
1895_Mael-Pierre_Les-Derniers-Hommes-rouges.book --- léopold,1895_Mael-Pierre_Les-Derniers-Hommes-rouges,2,léopold,,
1895_Mael-Pierre_Les-Derniers-Hommes-rouges.book --- georges,1895_Mael-Pierre_Les-Derniers-Hommes-rouges,3,georges,,
1895_Mael-Pierre_Les-Derniers-Hommes-rouges.book --- pitch et schulmann,1895_Mael-Pierre_Les-Derniers-Hommes-rouges,4,pitch et schulmann,,
1878_Gouraud-Julie_Cousine-Marie.book --- marie,1878_Gouraud-Julie_Cousine-Marie,0,marie,,
1878_Gouraud-Julie_Cousine-Marie.book --- m. delorme,1878_Gouraud-Julie_Cousine-Marie,1,m. delorme,,
1878_Gouraud-Julie_Cousine-Marie.book --- madame solaville,1878_Gouraud-Julie_Cousine-Marie,2,madame solaville,,
1878_Gouraud-Julie_Cousine-Marie.book --- angélique,1878_Gouraud-Julie_Cousine-Marie,3,angélique,,
1878_Gouraud-Julie_Cousine-Marie.book --- paul,1878_Gouraud-Julie_Cousine-Marie,4,paul,,
1851_Sand-George_Histoire-du-veritable-Gribouille.book --- gribouille,1851_Sand-George_Histoire-du-veritable-Gribouille,0,gribouille,,
1851_Sand-George_Histoire-du-veritable-Gribouille.book --- m. bourdon,1851_Sand-George_Histoire-du-veritable-Gribouille,1,m. bourdon,,
1851_Sand-George_Histoire-du-veritable-Gribouille.book --- char2,1851_Sand-George_Histoire-du-veritable-Gribouille,2,char2,,
1851_Sand-George_Histoire-du-veritable-Gribouille.book --- du roi bourdon,1851_Sand-George_Histoire-du-veritable-Gribouille,3,du roi bourdon,,
1851_Sand-George_Histoire-du-veritable-Gribouille.book --- char4,1851_Sand-George_Histoire-du-veritable-Gribouille,4,char4,,
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries.book --- julien,1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,0,julien,,
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries.book --- élisabeth,1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,1,élisabeth,,
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries.book --- irène,1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,2,irène,,
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries.book --- armand,1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,3,armand,,
1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries.book --- m. de valmier,1867_Pitray-Olga-de-Segur_Les-enfants-des-Tuileries,4,m. de valmier,,
1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine.book --- jane,1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine,0,jane,,
1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine.book --- germaine,1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine,1,germaine,,
1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine.book --- fernand,1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine,2,fernand,,
1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine.book --- madame de guéblan,1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine,3,madame de guéblan,,
1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine.book --- alfred,1875_Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine,4,alfred,,
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres.book --- mme derville,1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,0,mme derville,,
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres.book --- marie,1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,1,marie,,
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres.book --- grand'mère,1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,2,grand'mère,,
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres.book --- céleste,1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,3,céleste,,
1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres.book --- m. brémont,1891_Witt-Henriette-de_La-Petite-fille-aux-grand-meres,4,m. brémont,,
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice.book --- bryan,1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,0,bryan,,
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice.book --- patrice,1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,1,patrice,,
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice.book --- la famille bryan,1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,2,la famille bryan,,
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice.book --- victor,1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,3,victor,,
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice.book --- m. la place,1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,4,m. la place,,
1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte.book --- charlotte,1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte,0,charlotte,,
1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte.book --- friederich,1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte,1,friederich,,
1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte.book --- mme poise,1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte,2,mme poise,,
1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte.book --- la cousine hilda,1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte,3,la cousine hilda,,
1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte.book --- sœur joséfa,1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte,4,sœur joséfa,,
1867_Pressense-Elise-de_Deux-ans-au-lycee.book --- gabriel,1867_Pressense-Elise-de_Deux-ans-au-lycee,0,gabriel,,
1867_Pressense-Elise-de_Deux-ans-au-lycee.book --- madame sorbier,1867_Pressense-Elise-de_Deux-ans-au-lycee,1,madame sorbier,,
1867_Pressense-Elise-de_Deux-ans-au-lycee.book --- raoul,1867_Pressense-Elise-de_Deux-ans-au-lycee,2,raoul,,
1867_Pressense-Elise-de_Deux-ans-au-lycee.book --- hélène,1867_Pressense-Elise-de_Deux-ans-au-lycee,3,hélène,,
1867_Pressense-Elise-de_Deux-ans-au-lycee.book --- francine,1867_Pressense-Elise-de_Deux-ans-au-lycee,4,francine,,
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart.book --- jean-paul,1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,0,jean-paul,,
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart.book --- le marquis de la galoche,1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,1,le marquis de la galoche,,
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart.book --- jean-paul et petit-jacques,1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,2,jean-paul et petit-jacques,,
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart.book --- petit-jacques,1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,3,petit-jacques,,
1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart.book --- panouille,1843_Desnoyers-Louis_Les-aventures-de-Jean-Paul-Choppart,4,panouille,,
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane.book --- réviliod,1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,0,réviliod,,
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane.book --- la tour - miranne,1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,1,la tour - miranne,,
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane.book --- martin landoux,1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,2,martin landoux,,
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane.book --- le petit biscuitier,1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,3,le petit biscuitier,,
1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane.book --- robert,1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,4,robert,,
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- reine,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,0,reine,,
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- m. de conprat,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,1,m. de conprat,,
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- françois i er,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,2,françois i er,,
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- blanche,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,3,blanche,,
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- m. de pavol,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,4,m. de pavol,,
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- charles,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,0,charles,,
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- mme mac' miche,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,1,mme mac' miche,,
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- juliette,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,2,juliette,,
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- marianne,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,3,marianne,,
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- betty,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,4,betty,,
1911_Marchal-Gustave_Tante-Meteore.book --- m. gavay,1911_Marchal-Gustave_Tante-Meteore,0,m. gavay,,
1911_Marchal-Gustave_Tante-Meteore.book --- léon,1911_Marchal-Gustave_Tante-Meteore,1,léon,,
1911_Marchal-Gustave_Tante-Meteore.book --- andré,1911_Marchal-Gustave_Tante-Meteore,2,andré,,
1911_Marchal-Gustave_Tante-Meteore.book --- mme dulac,1911_Marchal-Gustave_Tante-Meteore,3,mme dulac,,
1911_Marchal-Gustave_Tante-Meteore.book --- le docteur loiran,1911_Marchal-Gustave_Tante-Meteore,4,le docteur loiran,,
1872_Gouraud-Julie_Le-Livre-de-maman.book --- yvonne,1872_Gouraud-Julie_Le-Livre-de-maman,0,yvonne,,
1872_Gouraud-Julie_Le-Livre-de-maman.book --- ma chère marie,1872_Gouraud-Julie_Le-Livre-de-maman,1,ma chère marie,,
1872_Gouraud-Julie_Le-Livre-de-maman.book --- auguste,1872_Gouraud-Julie_Le-Livre-de-maman,2,auguste,,
1872_Gouraud-Julie_Le-Livre-de-maman.book --- constance,1872_Gouraud-Julie_Le-Livre-de-maman,3,constance,,
1872_Gouraud-Julie_Le-Livre-de-maman.book --- suzanne,1872_Gouraud-Julie_Le-Livre-de-maman,4,suzanne,,
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- zaféri,1876_Chazel-Prosper_Le-Chalet-des-sapins,0,zaféri,,
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- marguerite,1876_Chazel-Prosper_Le-Chalet-des-sapins,1,marguerite,,
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- le père girolt,1876_Chazel-Prosper_Le-Chalet-des-sapins,2,le père girolt,,
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- gottlieb,1876_Chazel-Prosper_Le-Chalet-des-sapins,3,gottlieb,,
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- maurice et moi,1876_Chazel-Prosper_Le-Chalet-des-sapins,4,maurice et moi,,
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- m. cabrol,1925_Robida-Albert_Un-chalet-dans-les-airs,0,m. cabrol,,
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- mélanie,1925_Robida-Albert_Un-chalet-dans-les-airs,1,mélanie,,
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- modéran,1925_Robida-Albert_Un-chalet-dans-les-airs,2,modéran,,
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- barlotin,1925_Robida-Albert_Un-chalet-dans-les-airs,3,barlotin,,
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- andoche,1925_Robida-Albert_Un-chalet-dans-les-airs,4,andoche,,
1897_Gerald-Montmeril_Chryseis-au-desert.book --- chryséis,1897_Gerald-Montmeril_Chryseis-au-desert,0,chryséis,,
1897_Gerald-Montmeril_Chryseis-au-desert.book --- le colonel verduron,1897_Gerald-Montmeril_Chryseis-au-desert,1,le colonel verduron,,
1897_Gerald-Montmeril_Chryseis-au-desert.book --- aouka,1897_Gerald-Montmeril_Chryseis-au-desert,2,aouka,,
1897_Gerald-Montmeril_Chryseis-au-desert.book --- catherine,1897_Gerald-Montmeril_Chryseis-au-desert,3,catherine,,
1897_Gerald-Montmeril_Chryseis-au-desert.book --- merced,1897_Gerald-Montmeril_Chryseis-au-desert,4,merced,,
1889_Dombre-Roger_Folla.book --- folla,1889_Dombre-Roger_Folla,0,folla,,
1889_Dombre-Roger_Folla.book --- mme milane,1889_Dombre-Roger_Folla,1,mme milane,,
1889_Dombre-Roger_Folla.book --- juliette,1889_Dombre-Roger_Folla,2,juliette,,
1889_Dombre-Roger_Folla.book --- gervaise,1889_Dombre-Roger_Folla,3,gervaise,,
1889_Dombre-Roger_Folla.book --- follette,1889_Dombre-Roger_Folla,4,follette,,
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- cyprien,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,0,cyprien,,
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- cyprienne,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,1,cyprienne,,
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- m. dubourg,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,2,m. dubourg,,
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- zélie,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,3,zélie,,
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- mme rabuteau,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,4,mme rabuteau,,
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- yvonne,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,0,yvonne,,
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- netta,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,1,netta,,
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- madame de néris,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,2,madame de néris,,
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- gustave,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,3,gustave,,
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- hélène,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,4,hélène,,
1874_Witt-Henriette-de_Une-soeur.book --- élisabeth,1874_Witt-Henriette-de_Une-soeur,0,élisabeth,,
1874_Witt-Henriette-de_Une-soeur.book --- marc,1874_Witt-Henriette-de_Une-soeur,1,marc,,
1874_Witt-Henriette-de_Une-soeur.book --- henri,1874_Witt-Henriette-de_Une-soeur,2,henri,,
1874_Witt-Henriette-de_Une-soeur.book --- rené,1874_Witt-Henriette-de_Une-soeur,3,rené,,
1874_Witt-Henriette-de_Une-soeur.book --- pierre,1874_Witt-Henriette-de_Une-soeur,4,pierre,,
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- marie,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,0,marie,,
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- carl,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,1,carl,,
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- casse-noisette,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,2,casse-noisette,,
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- le parrain drosselmayer,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,3,le parrain drosselmayer,,
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- fritz,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,4,fritz,,
1888_Gouraud-Julie_Quand-je-serai-grande.book --- laure,1888_Gouraud-Julie_Quand-je-serai-grande,0,laure,,
1888_Gouraud-Julie_Quand-je-serai-grande.book --- mme thiébaut,1888_Gouraud-Julie_Quand-je-serai-grande,1,mme thiébaut,,
1888_Gouraud-Julie_Quand-je-serai-grande.book --- cécile,1888_Gouraud-Julie_Quand-je-serai-grande,2,cécile,,
1888_Gouraud-Julie_Quand-je-serai-grande.book --- annette,1888_Gouraud-Julie_Quand-je-serai-grande,3,annette,,
1888_Gouraud-Julie_Quand-je-serai-grande.book --- rose,1888_Gouraud-Julie_Quand-je-serai-grande,4,rose,,
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- henriette,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,0,henriette,,
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- mme fernel,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,1,mme fernel,,
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- frédy,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,2,frédy,,
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- andré,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,3,andré,,
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- mme laplume,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,4,mme laplume,,
1907_Mael-Pierre_Le-Forban-noir.book --- pablo,1907_Mael-Pierre_Le-Forban-noir,0,pablo,,
1907_Mael-Pierre_Le-Forban-noir.book --- mme hénault,1907_Mael-Pierre_Le-Forban-noir,1,mme hénault,,
1907_Mael-Pierre_Le-Forban-noir.book --- ervoan,1907_Mael-Pierre_Le-Forban-noir,2,ervoan,,
1907_Mael-Pierre_Le-Forban-noir.book --- alain,1907_Mael-Pierre_Le-Forban-noir,3,alain,,
1907_Mael-Pierre_Le-Forban-noir.book --- gonzalo,1907_Mael-Pierre_Le-Forban-noir,4,gonzalo,,
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- cadichon,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,0,cadichon,,
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- auguste,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,1,auguste,,
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- jacques,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,2,jacques,,
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- georget,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,3,georget,,
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- henri,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,4,henri,,
1863_Farrenc-Cesarie_La-jalousie.book --- fanny,1863_Farrenc-Cesarie_La-jalousie,0,fanny,,
1863_Farrenc-Cesarie_La-jalousie.book --- mme maujean,1863_Farrenc-Cesarie_La-jalousie,1,mme maujean,,
1863_Farrenc-Cesarie_La-jalousie.book --- léon,1863_Farrenc-Cesarie_La-jalousie,2,léon,,
1863_Farrenc-Cesarie_La-jalousie.book --- marguerite,1863_Farrenc-Cesarie_La-jalousie,3,marguerite,,
1863_Farrenc-Cesarie_La-jalousie.book --- ninie,1863_Farrenc-Cesarie_La-jalousie,4,ninie,,
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- marie,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,0,marie,,
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- léontine,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,1,léontine,,
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- édouard,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,2,édouard,,
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- madame de vardreck,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,3,madame de vardreck,,
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- noël,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,4,noël,,
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- sophie,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,0,sophie,,
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- marguerite,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,1,marguerite,,
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- madeleine,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,2,madeleine,,
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- camille,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,3,camille,,
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- mme de rosbourg,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,4,mme de rosbourg,,
1910_Cim-Albert_Le-petit-Leveille.book --- césaire,1910_Cim-Albert_Le-petit-Leveille,0,césaire,,
1910_Cim-Albert_Le-petit-Leveille.book --- m. cambournac,1910_Cim-Albert_Le-petit-Leveille,1,m. cambournac,,
1910_Cim-Albert_Le-petit-Leveille.book --- mme cambournac,1910_Cim-Albert_Le-petit-Leveille,2,mme cambournac,,
1910_Cim-Albert_Le-petit-Leveille.book --- l' oncle justin,1910_Cim-Albert_Le-petit-Leveille,3,l' oncle justin,,
1910_Cim-Albert_Le-petit-Leveille.book --- m. justin léveillé,1910_Cim-Albert_Le-petit-Leveille,4,m. justin léveillé,,
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- anne,1876_Gouraud-Julie_Les-Filles-du-professeur,0,anne,,
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- hélène,1876_Gouraud-Julie_Les-Filles-du-professeur,1,hélène,,
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- adrien,1876_Gouraud-Julie_Les-Filles-du-professeur,2,adrien,,
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- mme liébert,1876_Gouraud-Julie_Les-Filles-du-professeur,3,mme liébert,,
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- m. de vrières,1876_Gouraud-Julie_Les-Filles-du-professeur,4,m. de vrières,,
1888_Blandy-Stella_L-Oncle-Philibert.book --- vittorio,1888_Blandy-Stella_L-Oncle-Philibert,0,vittorio,,
1888_Blandy-Stella_L-Oncle-Philibert.book --- paul,1888_Blandy-Stella_L-Oncle-Philibert,1,paul,,
1888_Blandy-Stella_L-Oncle-Philibert.book --- claude chardet,1888_Blandy-Stella_L-Oncle-Philibert,2,claude chardet,,
1888_Blandy-Stella_L-Oncle-Philibert.book --- alice,1888_Blandy-Stella_L-Oncle-Philibert,3,alice,,
1888_Blandy-Stella_L-Oncle-Philibert.book --- pétrus,1888_Blandy-Stella_L-Oncle-Philibert,4,pétrus,,
1866_Muller-Rene_Les-Enfants-gates.book --- adrien,1866_Muller-Rene_Les-Enfants-gates,0,adrien,,
1866_Muller-Rene_Les-Enfants-gates.book --- mme duvivier,1866_Muller-Rene_Les-Enfants-gates,1,mme duvivier,,
1866_Muller-Rene_Les-Enfants-gates.book --- victor,1866_Muller-Rene_Les-Enfants-gates,2,victor,,
1866_Muller-Rene_Les-Enfants-gates.book --- charles,1866_Muller-Rene_Les-Enfants-gates,3,charles,,
1866_Muller-Rene_Les-Enfants-gates.book --- cécile,1866_Muller-Rene_Les-Enfants-gates,4,cécile,,
1897_Mael-Pierre_Au-pays-du-mystere.book --- michel et sonia,1897_Mael-Pierre_Au-pays-du-mystere,0,michel et sonia,,
1897_Mael-Pierre_Au-pays-du-mystere.book --- michel,1897_Mael-Pierre_Au-pays-du-mystere,1,michel,,
1897_Mael-Pierre_Au-pays-du-mystere.book --- tibboo,1897_Mael-Pierre_Au-pays-du-mystere,2,tibboo,,
1897_Mael-Pierre_Au-pays-du-mystere.book --- euzen,1897_Mael-Pierre_Au-pays-du-mystere,3,euzen,,
1897_Mael-Pierre_Au-pays-du-mystere.book --- miles turner,1897_Mael-Pierre_Au-pays-du-mystere,4,miles turner,,
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- émilie,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,0,émilie,,
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- charles,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,1,charles,,
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- xéna,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,2,xéna,,
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- mme howe,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,3,mme howe,,
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- madame fagg,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,4,madame fagg,,
1862_Segur-comtesse-de_La-soeur-de-Gribouille.book --- gribouille,1862_Segur-comtesse-de_La-soeur-de-Gribouille,0,gribouille,,
