title,text_id,char_id,char_name,type,Gender
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- françois i er,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,2,françois i er,5.0,0.0
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- blanche,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,3,blanche,1.0,1.0
1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure.book --- m. de pavol,1889_La-Brete-Jean-de_Mon-oncle-et-mon-cure,4,m. de pavol,0.0,0.0
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- charles,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,0,charles,1.0,0.0
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- mme mac' miche,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,1,mme mac' miche,0.0,1.0
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- juliette,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,2,juliette,1.0,1.0
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- marianne,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,3,marianne,0.0,1.0
1866_Segur-comtesse-de_Un-Bon-Petit-Diable.book --- betty,1866_Segur-comtesse-de_Un-Bon-Petit-Diable,4,betty,0.0,1.0
1911_Marchal-Gustave_Tante-Meteore.book --- m. gavay,1911_Marchal-Gustave_Tante-Meteore,0,m. gavay,0.0,0.0
1911_Marchal-Gustave_Tante-Meteore.book --- léon,1911_Marchal-Gustave_Tante-Meteore,1,léon,1.0,0.0
1911_Marchal-Gustave_Tante-Meteore.book --- andré,1911_Marchal-Gustave_Tante-Meteore,2,andré,1.0,0.0
1911_Marchal-Gustave_Tante-Meteore.book --- mme dulac,1911_Marchal-Gustave_Tante-Meteore,3,mme dulac,0.0,1.0
1911_Marchal-Gustave_Tante-Meteore.book --- le docteur loiran,1911_Marchal-Gustave_Tante-Meteore,4,le docteur loiran,0.0,0.0
1872_Gouraud-Julie_Le-Livre-de-maman.book --- yvonne,1872_Gouraud-Julie_Le-Livre-de-maman,0,yvonne,1.0,1.0
1872_Gouraud-Julie_Le-Livre-de-maman.book --- ma chère marie,1872_Gouraud-Julie_Le-Livre-de-maman,1,ma chère marie,0.0,1.0
1872_Gouraud-Julie_Le-Livre-de-maman.book --- auguste,1872_Gouraud-Julie_Le-Livre-de-maman,2,auguste,1.0,0.0
1872_Gouraud-Julie_Le-Livre-de-maman.book --- constance,1872_Gouraud-Julie_Le-Livre-de-maman,3,constance,1.0,1.0
1872_Gouraud-Julie_Le-Livre-de-maman.book --- suzanne,1872_Gouraud-Julie_Le-Livre-de-maman,4,suzanne,0.0,1.0
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- zaféri,1876_Chazel-Prosper_Le-Chalet-des-sapins,0,zaféri,1.0,0.0
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- marguerite,1876_Chazel-Prosper_Le-Chalet-des-sapins,1,marguerite,1.0,1.0
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- le père girolt,1876_Chazel-Prosper_Le-Chalet-des-sapins,2,le père girolt,0.0,0.0
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- gottlieb,1876_Chazel-Prosper_Le-Chalet-des-sapins,3,gottlieb,0.0,0.0
1876_Chazel-Prosper_Le-Chalet-des-sapins.book --- maurice et moi,1876_Chazel-Prosper_Le-Chalet-des-sapins,4,maurice et moi,5.0,0.0
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- m. cabrol,1925_Robida-Albert_Un-chalet-dans-les-airs,0,m. cabrol,0.0,0.0
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- mélanie,1925_Robida-Albert_Un-chalet-dans-les-airs,1,mélanie,0.0,1.0
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- modéran,1925_Robida-Albert_Un-chalet-dans-les-airs,2,modéran,1.0,0.0
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- barlotin,1925_Robida-Albert_Un-chalet-dans-les-airs,3,barlotin,0.0,0.0
1925_Robida-Albert_Un-chalet-dans-les-airs.book --- andoche,1925_Robida-Albert_Un-chalet-dans-les-airs,4,andoche,1.0,0.0
1897_Gerald-Montmeril_Chryseis-au-desert.book --- chryséis,1897_Gerald-Montmeril_Chryseis-au-desert,0,chryséis,1.0,1.0
1897_Gerald-Montmeril_Chryseis-au-desert.book --- le colonel verduron,1897_Gerald-Montmeril_Chryseis-au-desert,1,le colonel verduron,0.0,0.0
1897_Gerald-Montmeril_Chryseis-au-desert.book --- aouka,1897_Gerald-Montmeril_Chryseis-au-desert,2,aouka,1.0,1.0
1897_Gerald-Montmeril_Chryseis-au-desert.book --- catherine,1897_Gerald-Montmeril_Chryseis-au-desert,3,catherine,1.0,1.0
1897_Gerald-Montmeril_Chryseis-au-desert.book --- merced,1897_Gerald-Montmeril_Chryseis-au-desert,4,merced,1.0,1.0
1889_Dombre-Roger_Folla.book --- folla,1889_Dombre-Roger_Folla,0,folla,1.0,1.0
1889_Dombre-Roger_Folla.book --- mme milane,1889_Dombre-Roger_Folla,1,mme milane,0.0,1.0
1889_Dombre-Roger_Folla.book --- juliette,1889_Dombre-Roger_Folla,2,juliette,1.0,1.0
1889_Dombre-Roger_Folla.book --- gervaise,1889_Dombre-Roger_Folla,3,gervaise,0.0,1.0
1889_Dombre-Roger_Folla.book --- follette,1889_Dombre-Roger_Folla,4,follette,1.0,1.0
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- cyprien,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,0,cyprien,1.0,0.0
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- cyprienne,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,1,cyprienne,1.0,1.0
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- m. dubourg,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,2,m. dubourg,0.0,0.0
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- zélie,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,3,zélie,1.0,1.0
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien.book --- mme rabuteau,1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,4,mme rabuteau,0.0,1.0
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- yvonne,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,0,yvonne,1.0,1.0
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- netta,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,1,netta,1.0,1.0
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- madame de néris,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,2,madame de néris,0.0,1.0
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- gustave,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,3,gustave,1.0,0.0
1858_Gouraud-Julie_Les-Vacances-d-Yvonne.book --- hélène,1858_Gouraud-Julie_Les-Vacances-d-Yvonne,4,hélène,1.0,1.0
1874_Witt-Henriette-de_Une-soeur.book --- élisabeth,1874_Witt-Henriette-de_Une-soeur,0,élisabeth,0.0,1.0
1874_Witt-Henriette-de_Une-soeur.book --- marc,1874_Witt-Henriette-de_Une-soeur,1,marc,1.0,0.0
1874_Witt-Henriette-de_Une-soeur.book --- henri,1874_Witt-Henriette-de_Une-soeur,2,henri,1.0,0.0
1874_Witt-Henriette-de_Une-soeur.book --- rené,1874_Witt-Henriette-de_Une-soeur,3,rené,0.0,0.0
1874_Witt-Henriette-de_Une-soeur.book --- pierre,1874_Witt-Henriette-de_Une-soeur,4,pierre,,0.0
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- marie,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,0,marie,1.0,1.0
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- carl,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,1,carl,0.0,0.0
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- casse-noisette,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,2,casse-noisette,3.0,0.0
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- le parrain drosselmayer,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,3,le parrain drosselmayer,0.0,0.0
1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette.book --- fritz,1845_Dumas-Alexandre_Histoire-d-un-Casse-noisette,4,fritz,1.0,0.0
1888_Gouraud-Julie_Quand-je-serai-grande.book --- laure,1888_Gouraud-Julie_Quand-je-serai-grande,0,laure,1.0,1.0
1888_Gouraud-Julie_Quand-je-serai-grande.book --- mme thiébaut,1888_Gouraud-Julie_Quand-je-serai-grande,1,mme thiébaut,0.0,1.0
1888_Gouraud-Julie_Quand-je-serai-grande.book --- cécile,1888_Gouraud-Julie_Quand-je-serai-grande,2,cécile,1.0,1.0
1888_Gouraud-Julie_Quand-je-serai-grande.book --- annette,1888_Gouraud-Julie_Quand-je-serai-grande,3,annette,1.0,1.0
1888_Gouraud-Julie_Quand-je-serai-grande.book --- rose,1888_Gouraud-Julie_Quand-je-serai-grande,4,rose,1.0,1.0
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- henriette,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,0,henriette,1.0,1.0
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- mme fernel,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,1,mme fernel,0.0,1.0
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- frédy,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,2,frédy,1.0,0.0
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- andré,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,3,andré,1.0,0.0
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg.book --- mme laplume,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,4,mme laplume,0.0,1.0
1907_Mael-Pierre_Le-Forban-noir.book --- pablo,1907_Mael-Pierre_Le-Forban-noir,0,pablo,1.0,0.0
1907_Mael-Pierre_Le-Forban-noir.book --- mme hénault,1907_Mael-Pierre_Le-Forban-noir,1,mme hénault,0.0,1.0
1907_Mael-Pierre_Le-Forban-noir.book --- ervoan,1907_Mael-Pierre_Le-Forban-noir,2,ervoan,0.0,0.0
1907_Mael-Pierre_Le-Forban-noir.book --- alain,1907_Mael-Pierre_Le-Forban-noir,3,alain,0.0,0.0
1907_Mael-Pierre_Le-Forban-noir.book --- gonzalo,1907_Mael-Pierre_Le-Forban-noir,4,gonzalo,0.0,0.0
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- cadichon,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,0,cadichon,2.0,0.0
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- auguste,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,1,auguste,1.0,0.0
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- jacques,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,2,jacques,1.0,0.0
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- georget,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,3,georget,1.0,0.0
1860_Segur-comtesse-de_Les-Memoires-d-un-ane.book --- henri,1860_Segur-comtesse-de_Les-Memoires-d-un-ane,4,henri,1.0,0.0
1863_Farrenc-Cesarie_La-jalousie.book --- fanny,1863_Farrenc-Cesarie_La-jalousie,0,fanny,1.0,1.0
1863_Farrenc-Cesarie_La-jalousie.book --- mme maujean,1863_Farrenc-Cesarie_La-jalousie,1,mme maujean,0.0,1.0
1863_Farrenc-Cesarie_La-jalousie.book --- léon,1863_Farrenc-Cesarie_La-jalousie,2,léon,1.0,0.0
1863_Farrenc-Cesarie_La-jalousie.book --- marguerite,1863_Farrenc-Cesarie_La-jalousie,3,marguerite,0.0,1.0
1863_Farrenc-Cesarie_La-jalousie.book --- ninie,1863_Farrenc-Cesarie_La-jalousie,4,ninie,1.0,1.0
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- marie,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,0,marie,1.0,1.0
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- léontine,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,1,léontine,1.0,1.0
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- édouard,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,2,édouard,0.0,0.0
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- madame de vardreck,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,3,madame de vardreck,0.0,1.0
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations.book --- noël,1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,4,noël,0.0,0.0
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- sophie,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,0,sophie,1.0,1.0
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- marguerite,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,1,marguerite,1.0,1.0
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- madeleine,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,2,madeleine,1.0,1.0
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- camille,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,3,camille,1.0,1.0
1858_Segur-comtesse-de_Les-Petites-Filles-Modeles.book --- mme de rosbourg,1858_Segur-comtesse-de_Les-Petites-Filles-Modeles,4,mme de rosbourg,0.0,1.0
1910_Cim-Albert_Le-petit-Leveille.book --- césaire,1910_Cim-Albert_Le-petit-Leveille,0,césaire,1.0,0.0
1910_Cim-Albert_Le-petit-Leveille.book --- m. cambournac,1910_Cim-Albert_Le-petit-Leveille,1,m. cambournac,0.0,0.0
1910_Cim-Albert_Le-petit-Leveille.book --- mme cambournac,1910_Cim-Albert_Le-petit-Leveille,2,mme cambournac,0.0,1.0
1910_Cim-Albert_Le-petit-Leveille.book --- l' oncle justin,1910_Cim-Albert_Le-petit-Leveille,3,l' oncle justin,0.0,0.0
1910_Cim-Albert_Le-petit-Leveille.book --- m. justin léveillé,1910_Cim-Albert_Le-petit-Leveille,4,m. justin léveillé,0.0,0.0
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- anne,1876_Gouraud-Julie_Les-Filles-du-professeur,0,anne,1.0,1.0
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- hélène,1876_Gouraud-Julie_Les-Filles-du-professeur,1,hélène,1.0,1.0
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- adrien,1876_Gouraud-Julie_Les-Filles-du-professeur,2,adrien,1.0,0.0
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- mme liébert,1876_Gouraud-Julie_Les-Filles-du-professeur,3,mme liébert,0.0,1.0
1876_Gouraud-Julie_Les-Filles-du-professeur.book --- m. de vrières,1876_Gouraud-Julie_Les-Filles-du-professeur,4,m. de vrières,0.0,0.0
1888_Blandy-Stella_L-Oncle-Philibert.book --- vittorio,1888_Blandy-Stella_L-Oncle-Philibert,0,vittorio,1.0,0.0
1888_Blandy-Stella_L-Oncle-Philibert.book --- paul,1888_Blandy-Stella_L-Oncle-Philibert,1,paul,1.0,0.0
1888_Blandy-Stella_L-Oncle-Philibert.book --- claude chardet,1888_Blandy-Stella_L-Oncle-Philibert,2,claude chardet,0.0,0.0
1888_Blandy-Stella_L-Oncle-Philibert.book --- alice,1888_Blandy-Stella_L-Oncle-Philibert,3,alice,1.0,1.0
1888_Blandy-Stella_L-Oncle-Philibert.book --- pétrus,1888_Blandy-Stella_L-Oncle-Philibert,4,pétrus,1.0,0.0
1866_Muller-Rene_Les-Enfants-gates.book --- adrien,1866_Muller-Rene_Les-Enfants-gates,0,adrien,1.0,0.0
1866_Muller-Rene_Les-Enfants-gates.book --- mme duvivier,1866_Muller-Rene_Les-Enfants-gates,1,mme duvivier,0.0,1.0
1866_Muller-Rene_Les-Enfants-gates.book --- victor,1866_Muller-Rene_Les-Enfants-gates,2,victor,1.0,0.0
1866_Muller-Rene_Les-Enfants-gates.book --- charles,1866_Muller-Rene_Les-Enfants-gates,3,charles,1.0,0.0
1866_Muller-Rene_Les-Enfants-gates.book --- cécile,1866_Muller-Rene_Les-Enfants-gates,4,cécile,1.0,1.0
1897_Mael-Pierre_Au-pays-du-mystere.book --- michel et sonia,1897_Mael-Pierre_Au-pays-du-mystere,0,michel et sonia,5.0,0.0
1897_Mael-Pierre_Au-pays-du-mystere.book --- michel,1897_Mael-Pierre_Au-pays-du-mystere,1,michel,1.0,0.0
1897_Mael-Pierre_Au-pays-du-mystere.book --- tibboo,1897_Mael-Pierre_Au-pays-du-mystere,2,tibboo,0.0,0.0
1897_Mael-Pierre_Au-pays-du-mystere.book --- euzen,1897_Mael-Pierre_Au-pays-du-mystere,3,euzen,0.0,0.0
1897_Mael-Pierre_Au-pays-du-mystere.book --- miles turner,1897_Mael-Pierre_Au-pays-du-mystere,4,miles turner,0.0,0.0
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- émilie,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,0,émilie,1.0,1.0
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- charles,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,1,charles,0.0,0.0
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- xéna,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,2,xéna,1.0,1.0
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- mme howe,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,3,mme howe,0.0,1.0
1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset.book --- madame fagg,1887_Soboleska-Mme_Les-Jeunes-filles-de-Quinnebasset,4,madame fagg,0.0,1.0
1862_Segur-comtesse-de_La-soeur-de-Gribouille.book --- gribouille,1862_Segur-comtesse-de_La-soeur-de-Gribouille,0,gribouille,1.0,0.0
1862_Segur-comtesse-de_La-soeur-de-Gribouille.book --- caroline,1862_Segur-comtesse-de_La-soeur-de-Gribouille,1,caroline,1.0,1.0
1862_Segur-comtesse-de_La-soeur-de-Gribouille.book --- michel,1862_Segur-comtesse-de_La-soeur-de-Gribouille,2,michel,0.0,0.0
1862_Segur-comtesse-de_La-soeur-de-Gribouille.book --- mme delmis,1862_Segur-comtesse-de_La-soeur-de-Gribouille,3,mme delmis,0.0,1.0
1862_Segur-comtesse-de_La-soeur-de-Gribouille.book --- m. delmis,1862_Segur-comtesse-de_La-soeur-de-Gribouille,4,m. delmis,0.0,0.0
1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit.book --- jeannot,1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit,0,jeannot,1.0,0.0
1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit.book --- jean,1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit,1,jean,1.0,0.0
1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit.book --- kersac,1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit,2,kersac,0.0,0.0
1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit.book --- simon,1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit,3,simon,0.0,0.0
1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit.book --- hélène,1866_Segur-comtesse-de_Jean-qui-grogne-et-Jean-qui-rit,4,hélène,0.0,1.0
1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon).book --- poum,1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),0,poum,1.0,0.0
1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon).book --- pauline,1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),1,pauline,0.0,1.0
1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon).book --- stép,1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),2,stép,1.0,0.0
1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon).book --- grand-père vernobre,1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),3,grand-père vernobre,0.0,0.0
1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon).book --- bertha,1897_Margueritte-Victor_Poum_(aventures-d-un-petit-garçon),4,bertha,0.0,1.0
1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance.book --- le père ignace,1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance,0,le père ignace,0.0,0.0
1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance.book --- adeline,1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance,1,adeline,1.0,1.0
1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance.book --- marie,1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance,2,marie,1.0,1.0
1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance.book --- piétro,1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance,3,piétro,0.0,0.0
1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance.book --- antonio,1855_Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance,4,antonio,0.0,0.0
1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots.book --- suzanne,1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots,0,suzanne,1.0,1.0
1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots.book --- robert,1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots,1,robert,1.0,0.0
1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots.book --- la fée aurore,1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots,2,la fée aurore,0.0,1.0
1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots.book --- rubicon,1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots,3,rubicon,1.0,0.0
1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots.book --- char4,1867_Houssaye-Arsene_La-Pantoufle-de-Cendrillon-ou-Suzanne-aux-coquelicots,4,char4,,
1896_Gyp_Bijou.book --- bijou,1896_Gyp_Bijou,0,bijou,1.0,1.0
1896_Gyp_Bijou.book --- paul,1896_Gyp_Bijou,1,paul,1.0,0.0
1896_Gyp_Bijou.book --- m. de rueille,1896_Gyp_Bijou,2,m. de rueille,0.0,0.0
1896_Gyp_Bijou.book --- jean,1896_Gyp_Bijou,3,jean,1.0,0.0
1896_Gyp_Bijou.book --- m. de clagny,1896_Gyp_Bijou,4,m. de clagny,0.0,0.0
1864_Segur-comtesse-de_François-le-Bossu.book --- christine,1864_Segur-comtesse-de_François-le-Bossu,0,christine,1.0,1.0
1864_Segur-comtesse-de_François-le-Bossu.book --- m. de nancé,1864_Segur-comtesse-de_François-le-Bossu,1,m. de nancé,0.0,0.0
1864_Segur-comtesse-de_François-le-Bossu.book --- françois,1864_Segur-comtesse-de_François-le-Bossu,2,françois,1.0,0.0
1864_Segur-comtesse-de_François-le-Bossu.book --- maurice,1864_Segur-comtesse-de_François-le-Bossu,3,maurice,1.0,0.0
1864_Segur-comtesse-de_François-le-Bossu.book --- mme des ormes,1864_Segur-comtesse-de_François-le-Bossu,4,mme des ormes,0.0,1.0
1885_Bazin-Rene_Ma-tante-Giron.book --- jacques,1885_Bazin-Rene_Ma-tante-Giron,0,jacques,0.0,0.0
1885_Bazin-Rene_Ma-tante-Giron.book --- marthe,1885_Bazin-Rene_Ma-tante-Giron,1,marthe,0.0,1.0
1885_Bazin-Rene_Ma-tante-Giron.book --- le baron jacques,1885_Bazin-Rene_Ma-tante-Giron,2,le baron jacques,5.0,0.0
1885_Bazin-Rene_Ma-tante-Giron.book --- annette,1885_Bazin-Rene_Ma-tante-Giron,3,annette,0.0,1.0
1885_Bazin-Rene_Ma-tante-Giron.book --- sosthène,1885_Bazin-Rene_Ma-tante-Giron,4,sosthène,0.0,0.0
1858_Segur-comtesse-de_Les-Malheurs-de-Sophie.book --- sophie,1858_Segur-comtesse-de_Les-Malheurs-de-Sophie,0,sophie,1.0,1.0
1858_Segur-comtesse-de_Les-Malheurs-de-Sophie.book --- paul,1858_Segur-comtesse-de_Les-Malheurs-de-Sophie,1,paul,1.0,0.0
1858_Segur-comtesse-de_Les-Malheurs-de-Sophie.book --- mme de réan,1858_Segur-comtesse-de_Les-Malheurs-de-Sophie,2,mme de réan,0.0,1.0
1858_Segur-comtesse-de_Les-Malheurs-de-Sophie.book --- sophie et paul,1858_Segur-comtesse-de_Les-Malheurs-de-Sophie,3,sophie et paul,5.0,0.0
1858_Segur-comtesse-de_Les-Malheurs-de-Sophie.book --- beau-minon,1858_Segur-comtesse-de_Les-Malheurs-de-Sophie,4,beau-minon,2.0,0.0
1873_Pressense-Elise-de_Un-petit-monde-d-enfants.book --- madame martel,1873_Pressense-Elise-de_Un-petit-monde-d-enfants,0,madame martel,0.0,1.0
1873_Pressense-Elise-de_Un-petit-monde-d-enfants.book --- lydie,1873_Pressense-Elise-de_Un-petit-monde-d-enfants,1,lydie,1.0,1.0
1873_Pressense-Elise-de_Un-petit-monde-d-enfants.book --- maurice,1873_Pressense-Elise-de_Un-petit-monde-d-enfants,2,maurice,1.0,0.0
1873_Pressense-Elise-de_Un-petit-monde-d-enfants.book --- madeleine,1873_Pressense-Elise-de_Un-petit-monde-d-enfants,3,madeleine,1.0,1.0
1873_Pressense-Elise-de_Un-petit-monde-d-enfants.book --- henriette,1873_Pressense-Elise-de_Un-petit-monde-d-enfants,4,henriette,1.0,1.0
1893_Marie-Delorme_Les-Filles-du-clown.book --- rita,1893_Marie-Delorme_Les-Filles-du-clown,0,rita,1.0,1.0
1893_Marie-Delorme_Les-Filles-du-clown.book --- karl,1893_Marie-Delorme_Les-Filles-du-clown,1,karl,0.0,0.0
1893_Marie-Delorme_Les-Filles-du-clown.book --- riccio,1893_Marie-Delorme_Les-Filles-du-clown,2,riccio,1.0,0.0
1893_Marie-Delorme_Les-Filles-du-clown.book --- dorothée,1893_Marie-Delorme_Les-Filles-du-clown,3,dorothée,1.0,1.0
1893_Marie-Delorme_Les-Filles-du-clown.book --- rita et dorothée,1893_Marie-Delorme_Les-Filles-du-clown,4,rita et dorothée,5.0,1.0
1884_Gouraud-Julie_Le-Vieux-chateau.book --- mme duquesne,1884_Gouraud-Julie_Le-Vieux-chateau,0,mme duquesne,0.0,1.0
1884_Gouraud-Julie_Le-Vieux-chateau.book --- paul,1884_Gouraud-Julie_Le-Vieux-chateau,1,paul,1.0,0.0
