title,Gender,author_gender,type,avoir,dire,voir,faire,vouloir,pouvoir,aller,petit,savoir,aimer,trouver,prendre,pauvre,père,mère,regarder,jeune,mettre,venir,être,croire,répondre,devoir,demander,entendre,ami,cher,laisser,enfant,bon,penser,connaître,donner,oeil,suivre,sentir,main,comprendre,cœur,parler,embrasser,fille,appeler,oncle,écrier,reprendre,attendre,tenir,sœur,frère,rester,apercevoir,quitter,cousin,passer,fils,tante,m.,revenir,chercher,bras,entrer,rendre,devenir,jeter,arriver,recevoir,vieux,reconnaître,oublier,lever,prier,sortir,chambre,courir,vie,amie,perdre,femme,paraître,tête,écouter,arrêter,grand,partir,monsieur,heureux,mme,commencer,porter,apprendre,maître,pleurer,ajouter,remercier,mari,voilà,continuer,montrer,garder,conduire,retrouver,promettre,air,parent,crier,ouvrir,emmener,besoin,voix,seul,tirer,écrire,dieu,raison,côté,aider,finir,pousser,visage,envoyer,rencontrer,esprit,raconter,espérer,sembler,oser,pied,content,demande,peur,idée,rire,lit,souvenir,revoir,lire,sourire,âge,travailler,rappeler,répéter,retourner,nom,manger,songer,éprouver,tout,saisir,remettre,regard,sûr,asseoir,temps,camarade,souffrir,accompagner,craindre,rentrer,tour,sauver,marcher,pensée,monter,malheureux,famille,descendre,tomber,force,essayer,mourir,dormir,parole,maman,brave,maison,garçon,approcher,figure,retenir,désirer,serrer,place,tourner,âme,cheveu,malade,an,amuser,lèvre,vivre,relever,occuper,présence,emporter,homme,lettre,compagnon,apporter,tendre,assurer,poche,ramener,avancer,refuser,mort,remarquer,regretter,mener,accepter,servir,payer,jambe,tromper,abandonner,rejoindre,frapper,entraîner,compter,gronder,gagner,amener,deviner,oreille,placer,décider,empêcher,porte,jouer,nièce,robe,chagrin,poser,manquer,charger,envie,présenter,bonheur,demeurer,soigner,consoler,ennuyer,engager,faute,joue,épaule,plaindre,coucher,larme,soin,front,défendre,battre,courage,interrompre,diriger,travail,donne,sauter,maîtresse,murmurer,saluer,peine,toucher,expliquer,éloigner,parvenir,affaire,joli,joie,tuer,départ,part,entourer,méchant,avouer,arrivée,pas,répliquer,retirer,interroger,promener,livre,permettre,élancer,doigt,élever,étonner,habitude,obéir,préférer,enlever,offrir,chapeau,goût,admirer,attirer,consentir,bel,bonne,compagne,excellent,posséder,désir,ignorer,compte,retour,projet,acheter,grand'mère,disparaître,adresser,considérer,laisse,élève,examiner,hésiter,pardonner,cou,déclarer,autre,poursuivre,cacher,voici,découvrir,juger,fâcher,causer,leçon,toilette,genou,absence,rougir,supplier,charmant,bouche,nouveau,aise,avis,changer,arracher,chéri,voisin,rassurer,volonté,neveu,observer,visite,santé,marier,prévenir,secouer,réveiller,caractère,endormir,tort,choisir,presser,réfléchir,voyage,corps,pays,traiter,falloir,taire,état,proposer,baisser,éveiller,cesser,surprendre,cheval,tarder,douter,riche,épouser,attacher,habit,résoudre,physionomie,obtenir,garde,fier,empresser,histoire,glisser,annoncer,confier,foi,réussir,fortune,fermer,chien,profiter,service,détester,préparer,faim,renvoyer,étude,bonté,papa,imaginer,intention,achever,accueillir,boire,humeur,enfance,déjeuner,colère,ordre,triste,tuteur,habiller,inviter,contempler,contenter,conduite,personne,nouvelle,pâle,plaisir,éducation,reste,soutenir,attention,mémoire,poitrine,baiser,recommander,traverser,témoigner,droit,vêtement,vue,poupée,recommencer,prononcer,marraine,soupirer,pencher,argent,accuser,affection,chemin,sentiment,ouvrage,vendre,montre,gentil,aimable,intéresser,prêt,questionner,arranger,rêver,lancer,partager,précipiter,prière,hâter,premier,forcer,habiter,grand-père,gros,repousser,jour,doux,plaire,couvrir,position,mal,dent,mouvement,nommer,belle-mère,ressembler,accourir,déposer,atteindre,taille,coeur,conserver,amour,employer,rapporter,réponse,bête,caresser,douleur,conseil,remplacer,demeure,obliger,malheur,fauteuil,détourner,jurer,trait,dîner,face,imagination,soeur,confiance,sort,mauvais,chose,bénir,efforcer,manière,hôte,appuyer,intelligence,rêve,récit,étendre,conscience,protéger,effort,guérir,entrée,beau,tâcher,mériter,punir,chanter,adresse,cause,séparer,surprise,avertir,chaise,installer,naître,question,ennemi,aîné,ancien,talent,prétendre,mariage,inquiéter,voler,cri,existence,ravir,distraire,soulever,étudier,secours,tendresse,effrayer,connaissance,émotion,capable,course,recherche,chasser,digne,rouler,chère,trembler,jeunesse,féliciter,honneur,inquiet,fou,situation,réflexion,essuyer,dos,ressentir,encourager,supposer,cherche,tressaillir,souhaiter,jouir,remplir,disposition,appartement,reculer,sage,envelopper,prêter,fidèle,ose,remonter,parcourir,tourmenter,reconnaissance,nourrir,nez,pain,trompe,disposer,apparaître,supporter,agiter,accabler,fenêtre,fixer,reconduire,mieux,inspirer,couper,menacer,désigner,avenir,retomber,joindre,journée,échapper,renoncer,grandir,sang,conseiller,approuver,résolution,secret,honnête,lâcher,céder,redouter,bienfaiteur,ramasser,insister,veiller,soulier,bourse,aide,rapprocher,recueillir,marche,respirer,assister,fatiguer,reposer,route,qualité,succès,éclater,enfermer,doute,sujet,repentir,repartir,imiter,former,livrer,visiter,valoir,table,maladie,étouffer,franc,séjour,jardin,cabinet,sommeil,curé,bouger,promesse,grâce,mouchoir,beau-frère,adorer,réjouir,rencontre,espérance,ordonner,membre,curiosité,généreux,pupille,gâter,goûter,dresser,verser,promenade,ôter,blesser,libre,adoptif,reprocher,mot,langue,intérêt,moquer,traîner,mordre,dévouement,liberté,désolé,fort,établir,bondir,couteau,quitte,amitié,louer,introduire,compagnie,agir,casser,défaut,beauté,intelligent,accorder,calmer,chef,rouge,soupçonner,mérite,consulter,surveiller,écoute,costume,mine,commander,commettre,œil,distinguer,parti,protecteur,saint,bonnet,égard,habituer,regret,voiture,vrai,figurer,nature,transporter,résister,inquiétude,sonner,bien-aimé,corriger,adopter,faiblesse,réclamer,priver,étonnement,crainte,délivrer,troubler,tâche,bien,gaieté,grimper,danser,plein,franchir,prévoir,impression,mentir,redevenir,flatter,combler,faveur,constater,terminer,honteux,courageux,métier,attraper,subir,convenir,soumettre,heure,satisfaction,exemple,paquet,discours,négliger,faillir,concevoir,redresser,représenter,orgueil,exprimer,appartenir,frotter,aborder,sens,enfoncer,soucier,âne,pâlir,blanc,entretenir,protégé,joyeux,instruire,enfuir,aventure,sac,année,objet,froid,allumer,colonel,blâmer,meilleur,imposer,drôle,appliquer,indiquer,bureau,certain,avaler,conter,laver,dévorer,coup,enchanter,trahir,domestique,gêner,instruction,rentraire,déranger,victime,souffrance,mêler,souffler,ranger,écarter,conclure,tristesse,portrait,désespoir,voyager,cueillir,faible,affirmer,caprice,condamner,patte,jeu,vœu,agenouiller,fondre,train,sou,malle,apprécier,affliger,dévoué,tranquille,noir,respecter,appétit,caresse,savant,aviser,brûler,coupable,rôle,âgé,exposer,opinion,peau,infirmité,jean,émouvoir,refermer,fatigué,reconnaissant,honte,raisonnable,curieux,fantaisie,générosité,déshabiller,dame,panier,hâte,repas,teint,ignorance,action,ange,veste,rejeter,pénétrer,héritier,chat,chérir,hausser,balbutier,admiration,fusil,chevelure,éviter,plonger,communion,même,entreprendre,œuvre,passage,estomac,fin,maudire,réunir,fuir,entrevoir,petite-fille,blessure,emparer,noble,préoccupation,société,simple,résigner,filleul,repasser,informer,patron,sot,consentement,écraser,excuser,pièce,occupation,dernier,souriant,acquérir,soulager,assiette,tracer,gémir,dépasser,patience,point,trésor,sérieux,tenter,fleur,oreiller,plan,exciter,présente,château,fouetter,risquer,belle-fille,détacher,professeur,bâton,naissance,papier,misérable,gai,tire,attrister,admettre,retourne,incliner,attitude,innocent,jupe,charge,sourcil,démarche,calme,éclairer,vivant,frissonner,contrarier,canne,moment,terreur,exiger,embarras,proposition,jaloux,lasser,incapable,impatience,rose,furieux,désoler,ferme,adieu,chance,lunette,gens,façon,propre,ménage,manteau,troupe,futur,daigner,geste
1833_Girardin-Delphine-de_Contes-d-une-vieille-fille-a-ses-neveux.book --- léon,0,0,1,0.031685678073510776,0.021546261089987327,0.024081115335868188,0.017743979721166033,0.031685678073510776,0.02788339670468948,0.015209125475285171,0.0025348542458808617,0.020278833967046894,0.019011406844106463,0.0063371356147021544,0.008871989860583017,0.0063371356147021544,0.022813688212927757,0.025348542458808618,0.008871989860583017,0.0,0.011406844106463879,0.005069708491761723,0.010139416983523447,0.0038022813688212928,0.0076045627376425855,0.0076045627376425855,0.0038022813688212928,0.011406844106463879,0.008871989860583017,0.0038022813688212928,0.0025348542458808617,0.0063371356147021544,0.0012674271229404308,0.010139416983523447,0.0,0.0012674271229404308,0.0012674271229404308,0.0025348542458808617,0.0025348542458808617,0.0012674271229404308,0.005069708491761723,0.0038022813688212928,0.005069708491761723,0.0063371356147021544,0.0,0.0038022813688212928,0.0,0.0076045627376425855,0.011406844106463879,0.0063371356147021544,0.0,0.0012674271229404308,0.0,0.0025348542458808617,0.0063371356147021544,0.0012674271229404308,0.0,0.005069708491761723,0.0025348542458808617,0.0,0.0012674271229404308,0.0038022813688212928,0.0012674271229404308,0.0,0.0012674271229404308,0.0,0.0025348542458808617,0.0,0.0063371356147021544,0.0,0.0,0.0038022813688212928,0.0076045627376425855,0.0038022813688212928,0.0012674271229404308,0.0012674271229404308,0.0076045627376425855,0.005069708491761723,0.0038022813688212928,0.0,0.0012674271229404308,0.0,0.0025348542458808617,0.0,0.0,0.005069708491761723,0.0,0.0012674271229404308,0.0012674271229404308,0.0063371356147021544,0.0,0.0038022813688212928,0.0,0.0038022813688212928,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0025348542458808617,0.0,0.0,0.0012674271229404308,0.0025348542458808617,0.0,0.0012674271229404308,0.0012674271229404308,0.0012674271229404308,0.0012674271229404308,0.0,0.005069708491761723,0.0012674271229404308,0.0012674271229404308,0.0025348542458808617,0.0012674271229404308,0.0012674271229404308,0.0012674271229404308,0.0025348542458808617,0.0025348542458808617,0.0025348542458808617,0.0,0.0,0.0,0.0038022813688212928,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0012674271229404308,0.0,0.0025348542458808617,0.0012674271229404308,0.0012674271229404308,0.0,0.0012674271229404308,0.011406844106463879,0.0025348542458808617,0.0,0.0012674271229404308,0.0,0.0012674271229404308,0.0038022813688212928,0.0038022813688212928,0.0,0.0012674271229404308,0.005069708491761723,0.005069708491761723,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0025348542458808617,0.0,0.0,0.0038022813688212928,0.0,0.0025348542458808617,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0025348542458808617,0.0025348542458808617,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005069708491761723,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0025348542458808617,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0025348542458808617,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0038022813688212928,0.0012674271229404308,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0038022813688212928,0.0,0.0,0.0,0.0025348542458808617,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0025348542458808617,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0063371356147021544,0.0,0.0,0.0012674271229404308,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0063371356147021544,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0012674271229404308,0.0,0.0012674271229404308,0.0025348542458808617,0.0012674271229404308,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0012674271229404308,0.034220532319391636,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0038022813688212928,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0012674271229404308,0.0025348542458808617,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0025348542458808617,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0038022813688212928,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005069708491761723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0025348542458808617,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0012674271229404308,0.0025348542458808617,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0012674271229404308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012674271229404308,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025348542458808617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
